,image,superpixels,compactness,model,shap_value,background,predicted,predicted_variance,error term,set_sp
7,Llama.png,16,1000,visiontransformer,-0.8765630007396079,255,2.0643401837737656,0.8510610233417948,0.6619459018341356,20
8,Llama.png,16,1000,visiontransformer,-0.7834145620262634,255,2.0643401837737656,0.8510610233417948,0.6619459018341356,20
9,Llama.png,16,1000,visiontransformer,1.4784950211587378,255,2.0643401837737656,0.8510610233417948,0.6619459018341356,20
10,Llama.png,16,1000,visiontransformer,1.2750191982998607,255,2.0643401837737656,0.8510610233417948,0.6619459018341356,20
11,Llama.png,16,1000,visiontransformer,1.7919003248697272,255,2.0643401837737656,0.8510610233417948,0.6619459018341356,20
12,Llama.png,16,1000,visiontransformer,0.6492051924726705,255,2.0643401837737656,0.8510610233417948,0.6619459018341356,20
13,Llama.png,16,1000,visiontransformer,0.5679202424196896,255,2.0643401837737656,0.8510610233417948,0.6619459018341356,20
14,Llama.png,16,1000,visiontransformer,1.4929034029345385,255,2.0643401837737656,0.8510610233417948,0.6619459018341356,20
15,Llama.png,16,1000,visiontransformer,0.8087784039255466,255,2.0643401837737656,0.8510610233417948,0.6619459018341356,20
0,Llama.png,16,100,visiontransformer,-0.654769445382037,median,2.0711529849665036,0.9687778773117027,0.5813150613676007,20
1,Llama.png,16,100,visiontransformer,3.6969188941395306,median,2.0711529849665036,0.9687778773117027,0.5813150613676007,20
2,Llama.png,16,100,visiontransformer,-1.5715544028171324,median,2.0711529849665036,0.9687778773117027,0.5813150613676007,20
3,Llama.png,16,100,visiontransformer,-1.189864176206311,median,2.0711529849665036,0.9687778773117027,0.5813150613676007,20
4,Llama.png,16,100,visiontransformer,5.554500845705636,median,2.0711529849665036,0.9687778773117027,0.5813150613676007,20
5,Llama.png,16,100,visiontransformer,-1.0433755083041936,median,2.0711529849665036,0.9687778773117027,0.5813150613676007,20
6,Llama.png,16,100,visiontransformer,-1.2160617001064749,median,2.0711529849665036,0.9687778773117027,0.5813150613676007,20
7,Llama.png,16,100,visiontransformer,-1.7949749061773992,median,2.0711529849665036,0.9687778773117027,0.5813150613676007,20
8,Llama.png,16,100,visiontransformer,3.4744963377989233,median,2.0711529849665036,0.9687778773117027,0.5813150613676007,20
9,Llama.png,16,100,visiontransformer,-0.5507114011143814,median,2.0711529849665036,0.9687778773117027,0.5813150613676007,20
10,Llama.png,16,100,visiontransformer,1.0411049844009186,median,2.0711529849665036,0.9687778773117027,0.5813150613676007,20
11,Llama.png,16,100,visiontransformer,0.8677344253653672,median,2.0711529849665036,0.9687778773117027,0.5813150613676007,20
12,Llama.png,16,100,visiontransformer,-0.18482134145171258,median,2.0711529849665036,0.9687778773117027,0.5813150613676007,20
13,Llama.png,16,100,visiontransformer,0.5695329643909228,median,2.0711529849665036,0.9687778773117027,0.5813150613676007,20
14,Llama.png,16,100,visiontransformer,-1.0098207557398444,median,2.0711529849665036,0.9687778773117027,0.5813150613676007,20
15,Llama.png,16,100,visiontransformer,0.8611087350446776,median,2.0711529849665036,0.9687778773117027,0.5813150613676007,20
0,Llama.png,16,1000,visiontransformer,-0.7020539836101238,median,2.0625546107400563,0.8028802423030881,0.7016432910989073,20
1,Llama.png,16,1000,visiontransformer,2.693304763832458,median,2.0625546107400563,0.8028802423030881,0.7016432910989073,20
2,Llama.png,16,1000,visiontransformer,-0.5895767336020916,median,2.0625546107400563,0.8028802423030881,0.7016432910989073,20
3,Llama.png,16,1000,visiontransformer,-0.13957611306334972,median,2.0625546107400563,0.8028802423030881,0.7016432910989073,20
4,Llama.png,16,1000,visiontransformer,-0.35605426117401784,median,2.0625546107400563,0.8028802423030881,0.7016432910989073,20
5,Llama.png,16,1000,visiontransformer,4.397617825170093,median,2.0625546107400563,0.8028802423030881,0.7016432910989073,20
6,Llama.png,16,1000,visiontransformer,-2.118758264975174,median,2.0625546107400563,0.8028802423030881,0.7016432910989073,20
7,Llama.png,16,1000,visiontransformer,-0.601556612381454,median,2.0625546107400563,0.8028802423030881,0.7016432910989073,20
